,lang_train,lang,level,epoch,init,num_samples,loss,accuracy,time
403,fr,fr,words,40,none,883759,1.6602121815000261,0.6356125393595015,
404,fr,en,phonemes,41,none,983759,14.866999686104911,0.3310726585558483,
405,fr,en,words,41,none,983759,22.823055803571428,0.0,
406,fr,fr,phonemes,41,none,983759,0.8298516026905605,0.7578434616497585,
407,fr,fr,words,41,none,983759,1.6358239097935814,0.6364235440152032,
408,fr,en,phonemes,42,none,1083759,15.279973721095494,0.3318704378093992,
409,fr,en,words,42,none,1083759,23.220972259521485,0.0,
410,fr,fr,phonemes,42,none,1083759,0.8304302861690521,0.7566553050449917,
411,fr,fr,words,42,none,1083759,1.6531809735638754,0.6385449187925883,
412,fr,en,phonemes,43,none,1183759,15.769653918675013,0.3324828143801008,
413,fr,en,words,43,none,1183759,23.20249280657087,0.0,
414,fr,fr,phonemes,43,none,1183759,0.8110207813126701,0.7626206990650722,
415,fr,fr,words,43,none,1183759,1.5623091272967202,0.6504151831695012,
416,fr,en,phonemes,44,none,1283759,15.919193831307547,0.33139354833534784,
417,fr,en,words,44,none,1283759,23.31402380153111,0.0,
418,fr,fr,phonemes,44,none,1283759,0.81051307957513,0.76300005538123,
419,fr,fr,words,44,none,1283759,1.54382660143716,0.6555478536571775,
420,fr,en,phonemes,45,none,1383759,15.956002454485212,0.3328574776649475,
421,fr,en,words,45,none,1383759,23.270995629446848,0.0,
422,fr,fr,phonemes,45,none,1383759,0.7975790947505406,0.766326114654541,
423,fr,fr,words,45,none,1383759,1.4981789159093584,0.6642980084419251,
424,fr,en,phonemes,46,none,1483759,16.452626986912318,0.33233335736819675,
425,fr,en,words,46,none,1483759,23.973679737636022,0.0,
426,fr,fr,phonemes,46,none,1483759,0.7924204662186759,0.7680040984153748,
427,fr,fr,words,46,none,1483759,1.4823513284070151,0.6696836484159742,
428,fr,en,phonemes,47,none,1583759,16.4875716280256,0.33252597716876436,
429,fr,en,words,47,none,1583759,23.84459854561942,0.0,
430,fr,fr,phonemes,47,none,1583759,0.7919622739723751,0.7670290351595197,
431,fr,fr,words,47,none,1583759,1.4718379012857166,0.6708698508398874,
432,fr,en,phonemes,48,none,1683759,16.54254154423305,0.33245790428774696,
433,fr,en,words,48,none,1683759,23.891267442975725,0.0,
434,fr,fr,phonemes,48,none,1683759,0.7855408141613006,0.7684088537352426,
435,fr,fr,words,48,none,1683759,1.4513815857001713,0.6764064230748585,
436,fr,en,phonemes,49,none,1783759,16.53151755087716,0.33179382956027986,
437,fr,en,words,49,none,1783759,23.64542024012974,0.0,
438,fr,fr,phonemes,49,none,1783759,0.775866603749139,0.7721552941458566,
439,fr,fr,words,49,none,1783759,1.4285414892605373,0.6806095227173397,
440,fr,en,phonemes,50,none,1883759,16.606832769121443,0.3320510470867157,
441,fr,en,words,50,none,1883759,23.948283900669644,0.0,
442,fr,fr,phonemes,50,none,1883759,0.7597154777050018,0.7765527658462524,
443,fr,fr,words,50,none,1883759,1.355641831602369,0.6912303988252367,
444,fr,en,phonemes,51,none,1983759,16.665094383239747,0.32990841802528925,
445,fr,en,words,51,none,1983759,23.822148803710938,0.0,
446,fr,fr,phonemes,51,none,1983759,0.7715990935393742,0.7732952612468175,
447,fr,fr,words,51,none,1983759,1.3863707936150687,0.6875065020493099,
448,fr,en,phonemes,52,none,2083759,16.570172000340055,0.3322239870003292,
449,fr,en,words,52,none,2083759,23.861088110787527,0.0,
450,fr,fr,phonemes,52,none,2083759,0.7672721623011998,0.7737978865759714,
451,fr,fr,words,52,none,2083759,1.3841408169269562,0.6882585895742689,
452,fr,en,phonemes,53,none,2183759,16.565578060695103,0.3311724926403591,
453,fr,en,words,53,none,2183759,23.980727621895927,0.0,
454,fr,fr,phonemes,53,none,2183759,0.7687317895208087,0.7737128064291818,
455,fr,fr,words,53,none,2183759,1.3549503865582602,0.6925890504292079,
456,fr,en,phonemes,54,none,2283759,16.70400106048584,0.3325425650732858,
457,fr,en,words,54,none,2283759,24.03777707999093,0.0,
458,fr,fr,phonemes,54,none,2283759,0.7639980906077793,0.7755966706957136,
459,fr,fr,words,54,none,2283759,1.3861772574697222,0.6906675117697034,
460,fr,en,phonemes,55,none,2383759,16.498046424865723,0.3323323192937033,
461,fr,en,words,55,none,2383759,23.935696443830217,0.0,
462,fr,fr,phonemes,55,none,2383759,0.7537147977692741,0.7772473797798157,
463,fr,fr,words,55,none,2383759,1.3217995310851507,0.7005905398300716,
464,fr,en,phonemes,56,none,2483759,16.45172388676235,0.3323399530478886,
465,fr,en,words,56,none,2483759,23.938651835850308,0.0,
466,fr,fr,phonemes,56,none,2483759,0.760901631798063,0.7762020758220127,
467,fr,fr,words,56,none,2483759,1.3611201592172895,0.6953776177849088,
468,fr,en,phonemes,57,none,2583759,16.43502970123291,0.3332808105604989,
469,fr,en,words,57,none,2583759,23.992102316720146,0.0,
470,fr,fr,phonemes,57,none,2583759,0.7488564665317535,0.7797949701036726,
471,fr,fr,words,57,none,2583759,1.3104944468225752,0.7046113778523037,
472,fr,en,phonemes,58,none,2683759,16.292486510140556,0.33251290988922116,
473,fr,en,words,58,none,2683759,24.058619378226144,0.0,
474,fr,fr,phonemes,58,none,2683759,0.7506567548002515,0.779627324444907,
475,fr,fr,words,58,none,2683759,1.3364144844668253,0.7011609522274562,
476,fr,en,phonemes,59,none,2783759,16.476657614571707,0.33158516139643535,
477,fr,en,words,59,none,2783759,23.85976089477539,0.0,
478,fr,fr,phonemes,59,none,2783759,0.7425805751596178,0.7812987991060529,
479,fr,fr,words,59,none,2783759,1.283069840839931,0.7071166180542537,
480,fren,en,phonemes,0,none,499,4.549791594369071,0.04443711889109441,
481,fren,en,words,0,none,499,9.118906087602888,0.020175729989872448,
482,fren,fr,phonemes,0,none,499,4.52921582521711,0.10691615069764002,
483,fren,fr,words,0,none,499,9.039033812386648,0.001811725988917585,
484,fren,en,phonemes,1,none,1071,3.298376940863473,0.22289397193704333,
485,fren,en,words,1,none,1071,8.323058531079974,0.03124273669826133,
486,fren,fr,phonemes,1,none,1071,3.2078513619559152,0.2797378837551389,
487,fren,fr,words,1,none,1071,8.084319139208112,0.0,
488,fren,en,phonemes,2,none,1727,3.1579549604143415,0.22867995393276214,
489,fren,en,words,2,none,1727,8.13744259589059,0.02940205000394157,
490,fren,fr,phonemes,2,none,1727,3.122941010066441,0.2967927277599062,
491,fren,fr,words,2,none,1727,7.927859097072056,0.00995178868668154,
492,fren,en,phonemes,3,none,2478,2.7870058206830706,0.28372470636878694,
493,fren,en,words,3,none,2478,7.9932937246050155,0.03764772832686348,
494,fren,fr,phonemes,3,none,2478,2.6962757756369453,0.3888755624634879,
495,fren,fr,words,3,none,2478,7.799506703513009,0.006008733591397426,
496,fren,en,phonemes,4,none,3338,2.5137297541754586,0.37450513342448644,
497,fren,en,words,4,none,3338,7.919942079271589,0.032537118569415595,
498,fren,fr,phonemes,4,none,3338,2.498929646764483,0.40554788299969263,
499,fren,fr,words,4,none,3338,7.740672078813826,0.021787670096715114,
500,fren,en,phonemes,5,none,4324,2.538662779399327,0.36876592905180794,
501,fren,en,words,5,none,4324,7.796675070626395,0.03513958015505757,
502,fren,fr,phonemes,5,none,4324,2.567302691459656,0.4026102124452591,
503,fren,fr,words,5,none,4324,7.641480983189174,0.02436464176280424,
504,fren,en,phonemes,6,none,5453,2.4244912875039235,0.3802498198577336,
505,fren,en,words,6,none,5453,7.723185151781355,0.036006981650899564,
506,fren,fr,phonemes,6,none,5453,2.34473881653377,0.44127348198209493,
507,fren,fr,words,6,none,5453,7.507815971374511,0.030185410770121962,
508,fren,en,phonemes,7,none,6747,2.2531295802252633,0.4288658221108573,
509,fren,en,words,7,none,6747,7.569032314300537,0.040463318007066845,
510,fren,fr,phonemes,7,none,6747,2.335869373049055,0.4280010520390102,
511,fren,fr,words,7,none,6747,7.458507805415562,0.025990678676603627,
512,fren,en,phonemes,8,none,8229,2.246152961049761,0.4205447187423706,
513,fren,en,words,8,none,8229,7.510808343614851,0.04242241014753069,
514,fren,fr,phonemes,8,none,8229,2.250904830932617,0.4450376992906843,
515,fren,fr,words,8,none,8229,7.321452760423933,0.03872270168869623,
516,fren,en,phonemes,9,none,9927,2.1845009675707137,0.43022351360321043,
517,fren,en,words,9,none,9927,7.386301398686,0.04947882911988667,
518,fren,fr,phonemes,9,none,9927,2.2283376434871127,0.45596390540259224,
519,fren,fr,words,9,none,9927,7.27291242490496,0.03509998367939676,
520,fren,en,phonemes,10,none,11872,2.054982007571629,0.46714047510283335,
521,fren,en,words,10,none,11872,7.29256340953282,0.05397867260926536,
522,fren,fr,phonemes,10,none,11872,2.2802201731545586,0.43525635247571126,
523,fren,fr,words,10,none,11872,7.1628055643354145,0.045103469687181395,
524,fren,en,phonemes,11,none,14100,1.9635317175728935,0.4853928958688464,
525,fren,en,words,11,none,14100,7.128508676801409,0.06248316880847726,
526,fren,fr,phonemes,11,none,14100,2.2899538694109234,0.4307446211065565,
527,fren,fr,words,11,none,14100,7.125901871817453,0.04780344973644242,
528,fren,en,phonemes,12,none,16652,1.8180319201605661,0.5103788680349077,
529,fren,en,words,12,none,16652,6.947457667759487,0.07192103399336339,
530,fren,fr,phonemes,12,none,16652,2.52744312613351,0.4081316191298621,
531,fren,fr,words,12,none,16652,7.238077720097133,0.0359331237926547,
532,fren,en,phonemes,13,none,19576,2.2206517927987237,0.42283716443606784,
533,fren,en,words,13,none,19576,7.086151779174805,0.05227729239261576,
534,fren,fr,phonemes,13,none,19576,1.7763524619511195,0.5378249908855983,
535,fren,fr,words,13,none,19576,6.600292599269322,0.09050260671760355,
536,fren,en,phonemes,14,none,22925,1.9744752084187098,0.47872459977013726,
537,fren,en,words,14,none,22925,6.80420968573434,0.07046719476128263,
538,fren,fr,phonemes,14,none,22925,1.9223693994794573,0.5141430974687848,
539,fren,fr,words,14,none,22925,6.5632231952122275,0.09140165380175624,
540,fren,en,phonemes,15,none,26761,1.7875163638251168,0.5144762287139892,
541,fren,en,words,15,none,26761,6.514057252066476,0.09266724946828825,
542,fren,fr,phonemes,15,none,26761,1.8924921219689506,0.5154360238483974,
543,fren,fr,words,15,none,26761,6.467892521994455,0.09534563348229443,
544,fren,en,phonemes,16,none,31156,1.851254079546247,0.5005073704378945,
545,fren,en,words,16,none,31156,6.4309523418971475,0.09379021237151963,
546,fren,fr,phonemes,16,none,31156,1.886908392224993,0.5232322217055729,
547,fren,fr,words,16,none,31156,6.347431718281337,0.10611172781725015,
548,fren,en,phonemes,17,none,36190,1.8125727345602853,0.5110413432121277,
549,fren,en,words,17,none,36190,6.287920516967773,0.10184227187080043,
550,fren,fr,phonemes,17,none,36190,1.6525767458506992,0.5647141786643437,
551,fren,fr,words,17,none,36190,6.014536540985107,0.1337742967456579,
552,fren,en,phonemes,18,none,41957,1.6568111369269234,0.5406007503782,
553,fren,en,words,18,none,41957,5.987199266706194,0.12477841096264976,
554,fren,fr,phonemes,18,none,41957,1.8396152966363088,0.5393768286023821,
555,fren,fr,words,18,none,41957,6.130169740949358,0.12728918069175313,
556,fren,en,phonemes,19,none,48563,1.5556237078394208,0.5602861429282597,
557,fren,en,words,19,none,48563,5.786994762148176,0.13328713067088807,
558,fren,fr,phonemes,19,none,48563,2.0036540625435966,0.5172531710011619,
559,fren,fr,words,19,none,48563,6.152172567367554,0.12895001513830254,
560,fren,en,phonemes,20,none,56131,1.747413700580597,0.5316500372886658,
561,fren,en,words,20,none,56131,5.890630469730922,0.12800434214515347,
562,fren,fr,phonemes,20,none,56131,1.521134656906128,0.5841395327023098,
563,fren,fr,words,20,none,56131,5.4191763275691445,0.17514962034140313,
564,fren,en,phonemes,21,none,64800,1.4817335840633938,0.5776952433926719,
565,fren,en,words,21,none,64800,5.413511702673776,0.16017419231789454,
566,fren,fr,phonemes,21,none,64800,1.7220526563099452,0.5617934303283691,
567,fren,fr,words,21,none,64800,5.6237851358141215,0.16960826944772686,
568,fren,en,phonemes,22,none,74730,1.6194159586770194,0.5523508653981345,
569,fren,en,words,22,none,74730,5.385113843645368,0.16384941633258548,
570,fren,fr,phonemes,22,none,74730,1.4177394108772279,0.61324147605896,
571,fren,fr,words,22,none,74730,5.069782538822719,0.2106928373873234,
572,fren,en,phonemes,23,none,86105,1.4288712974957058,0.5887774018219539,
573,fren,en,words,23,none,86105,5.002962854657854,0.1939945006796292,
574,fren,fr,phonemes,23,none,86105,1.8349782938276018,0.5523648367609296,
575,fren,fr,words,23,none,86105,5.433303283691406,0.18999194086449486,
576,fren,en,phonemes,24,none,99136,1.4447095726558141,0.5866273759773799,
577,fren,en,words,24,none,99136,4.832449246815273,0.20916409048438073,
578,fren,fr,phonemes,24,none,99136,1.5964063688686916,0.595431800706046,
579,fren,fr,words,24,none,99136,4.915214893341065,0.23211552387901715,
580,fren,en,phonemes,25,none,114063,1.3735796071461268,0.6006895563943045,
581,fren,en,words,25,none,114063,4.606029371806553,0.2260864249297551,
582,fren,fr,phonemes,25,none,114063,1.7855582592146737,0.5750682570934296,
583,fren,fr,words,25,none,114063,5.0349325250898085,0.2292292685679027,
584,fren,en,phonemes,26,none,131162,1.3956400136266436,0.602479711328234,
585,fren,en,words,26,none,131162,4.425730038779123,0.24270563562427247,
586,fren,fr,phonemes,26,none,131162,1.4119936158997672,0.6265643478121077,
587,fren,fr,words,26,none,131162,4.391681888035365,0.27490192947217396,
588,fren,en,phonemes,27,none,150750,1.3982715469087874,0.6032808120250702,
589,fren,en,words,27,none,150750,4.2849257441929405,0.25635952070781165,
590,fren,fr,phonemes,27,none,150750,1.3669960254260471,0.6332913881369999,
591,fren,fr,words,27,none,150750,4.185758514676775,0.29283933445385524,
592,fren,en,phonemes,28,none,173188,1.324410386971065,0.6128959329468864,
593,fren,en,words,28,none,173188,4.012341984885079,0.27901351829937526,
594,fren,fr,phonemes,28,none,173188,1.4876780083520071,0.6182202507768358,
595,fren,fr,words,28,none,173188,4.201430338314601,0.29745438307523725,
596,fren,en,phonemes,29,none,198891,1.408874920640673,0.6060965528488159,
597,fren,en,words,29,none,198891,3.9847403267451695,0.286061515212059,
598,fren,fr,phonemes,29,none,198891,1.2294013910974775,0.6600063003812517,
599,fren,fr,words,29,none,198891,3.667746156556266,0.3426777923958642,
600,fren,en,phonemes,30,none,228334,1.2803062387875148,0.6297096242564065,
601,fren,en,words,30,none,228334,3.6313655962262836,0.3237403190476554,
602,fren,fr,phonemes,30,none,228334,1.4433981723104203,0.6343429804529462,
603,fren,fr,words,30,none,228334,3.8129997850145614,0.34023680901527403,
604,fren,en,phonemes,31,none,262062,1.2633922459057398,0.633176481110709,
605,fren,en,words,31,none,262062,3.419616423198155,0.35010815070356643,
606,fren,fr,phonemes,31,none,262062,1.3835534744262696,0.6450762618609837,
607,fren,fr,words,31,none,262062,3.539275015967233,0.36808194690942764,
608,fren,en,phonemes,32,none,300698,1.275473814351218,0.6319954640865326,
609,fren,en,words,32,none,300698,3.3126868839263914,0.36322546836308073,
610,fren,fr,phonemes,32,none,300698,1.1656391733033316,0.6805092885494232,
611,fren,fr,words,32,none,300698,3.1592126982552666,0.405093358363424,
612,fren,en,phonemes,33,none,344956,1.2211129911967686,0.6428355052471161,
613,fren,en,words,33,none,344956,3.0863543536322458,0.391016426052366,
614,fren,fr,phonemes,33,none,344956,1.28849221937997,0.6618668174062456,
615,fren,fr,words,33,none,344956,3.2043861100333078,0.40450112129109245,
616,fren,en,phonemes,34,none,395654,1.1804271168027605,0.652178417478289,
617,fren,en,words,34,none,395654,2.8979713498524258,0.42007917889526913,
618,fren,fr,phonemes,34,none,395654,1.4650696315084184,0.639157882315772,
619,fren,fr,words,34,none,395654,3.3526944710867745,0.4016750573175294,
620,fren,en,phonemes,35,none,453730,1.1901437656538827,0.6525808732169015,
621,fren,en,words,35,none,453730,2.797601380620684,0.43361726612704143,
622,fren,fr,phonemes,35,none,453730,1.2185005920273917,0.6750590382984706,
623,fren,fr,words,35,none,453730,2.9630019263539995,0.4362225332174982,
624,fren,en,phonemes,36,none,520256,1.156702736718314,0.6593859821728297,
625,fren,en,words,36,none,520256,2.593758970941816,0.46572707518509454,
626,fren,fr,phonemes,36,none,520256,1.1311763990265982,0.6925195634024484,
627,fren,fr,words,36,none,520256,2.6777720870290485,0.4723926013026919,
628,fren,en,phonemes,37,none,596463,1.1553570714678083,0.6621099655287607,
629,fren,en,words,37,none,596463,2.503450362954821,0.4800483510153634,
630,fren,fr,phonemes,37,none,596463,1.1312689742360795,0.6947656962871551,
631,fren,fr,words,37,none,596463,2.5563061344282967,0.49210189897673473,
632,fren,en,phonemes,38,none,683759,1.1415569073813303,0.6660959211417606,
633,fren,en,words,38,none,683759,2.3868475494384764,0.5004027624470847,
634,fren,fr,phonemes,38,none,683759,1.052205758707864,0.7105027563912528,
635,fren,fr,words,38,none,683759,2.353256879942758,0.5185308151926313,
636,fren,en,phonemes,39,none,783759,1.1138801367623465,0.6719335771288191,
637,fren,en,words,39,none,783759,2.262753132547651,0.5194616885355541,
638,fren,fr,phonemes,39,none,783759,1.1118375861985343,0.7021758995056152,
639,fren,fr,words,39,none,783759,2.3895492436545234,0.5210066554716655,
640,fren,en,phonemes,40,none,883759,1.1209954957962036,0.6733726707867214,
641,fren,en,words,40,none,883759,2.1771727198873245,0.5383646807670593,
642,fren,fr,phonemes,40,none,883759,0.9728226221629551,0.7252224338395254,
643,fren,fr,words,40,none,883759,2.114176770074027,0.5515997756889888,
644,fren,en,phonemes,41,none,983759,1.095919975076403,0.6790377616201129,
645,fren,en,words,41,none,983759,2.0736004677500044,0.5545898715768541,
646,fren,fr,phonemes,41,none,983759,1.015376808166504,0.7220815382003785,
647,fren,fr,words,41,none,983759,2.137421341078622,0.5560925921542303,
648,fren,en,phonemes,42,none,1083759,1.0947374973978314,0.681121382849557,
649,fren,en,words,42,none,1083759,2.0073830268042427,0.567383242573057,
650,fren,fr,phonemes,42,none,1083759,0.9708021764074053,0.7303521219662258,
651,fren,fr,words,42,none,1083759,2.030800584248134,0.5716589459691729,
652,fren,en,phonemes,43,none,1183759,1.0625665519578116,0.6854260622092656,
653,fren,en,words,43,none,1183759,1.975848155430385,0.5714867809159415,
654,fren,fr,phonemes,43,none,1183759,1.0565561473710197,0.7174461873599461,
655,fren,fr,words,43,none,1183759,2.15342481306621,0.5623119136265345,
656,fren,en,phonemes,44,none,1283759,1.048264084475381,0.6899615094321114,
657,fren,en,words,44,none,1283759,1.8839948759760174,0.5873211003031049,
658,fren,fr,phonemes,44,none,1283759,1.0506364929335459,0.7177006431647709,
659,fren,fr,words,44,none,1283759,2.1106272546904425,0.5700179916620255,
660,fren,en,phonemes,45,none,1383759,1.0600869623592921,0.6873545810835702,
661,fren,en,words,45,none,1383759,1.8556235602242606,0.5941676864283425,
662,fren,fr,phonemes,45,none,1383759,0.9383983239446367,0.7373808830124992,
663,fren,fr,words,45,none,1383759,1.896833927495139,0.594832051055772,
664,fren,en,phonemes,46,none,1483759,1.0542615700449263,0.6903891615186418,
665,fren,en,words,46,none,1483759,1.8212198845318386,0.6021880635874612,
666,fren,fr,phonemes,46,none,1483759,0.9492395350592477,0.734064534664154,
667,fren,fr,words,46,none,1483759,1.8702762239319937,0.596806008202689,
668,fren,en,phonemes,47,none,1583759,1.0391749431065151,0.6931251296997071,
669,fren,en,words,47,none,1583759,1.7763992713519505,0.6077441729818072,
670,fren,fr,phonemes,47,none,1583759,1.073648453780583,0.7190711388587951,
671,fren,fr,words,47,none,1583759,2.0388685795920236,0.5876710112946374,
672,fren,en,phonemes,48,none,1683759,1.0239511267798287,0.6962396694932665,
673,fren,en,words,48,none,1683759,1.7178940751211984,0.6173291071823666,
674,fren,fr,phonemes,48,none,1683759,1.038690354006631,0.7259590208189828,
675,fren,fr,words,48,none,1683759,1.968439133984702,0.5979810157333102,
676,fren,en,phonemes,49,none,1783759,1.0282611314228602,0.6947751017638615,
677,fren,en,words,49,none,1783759,1.6987346290179661,0.6226186950887953,
678,fren,fr,phonemes,49,none,1783759,1.040855627809252,0.7270403381756374,
679,fren,fr,words,49,none,1783759,1.9480327748571122,0.6052719072954995,
680,fren,en,phonemes,50,none,1883759,1.0200509748458861,0.6973122141020639,
681,fren,en,words,50,none,1883759,1.6958041918618338,0.6231219648633685,
682,fren,fr,phonemes,50,none,1883759,0.9527973438331059,0.7370657598631722,
683,fren,fr,words,50,none,1883759,1.8144596071243286,0.6147198173829488,
684,fren,en,phonemes,51,none,1983759,1.0225134820256914,0.6983967475891113,
685,fren,en,words,51,none,1983759,1.6673666519437518,0.6289378472055708,
686,fren,fr,phonemes,51,none,1983759,0.9433710089751652,0.7424249273027692,
687,fren,fr,words,51,none,1983759,1.8161160826683045,0.6181963558707918,
688,fren,en,phonemes,52,none,2083759,1.0113872272627695,0.699999091897692,
689,fren,en,words,52,none,2083759,1.6281948161806379,0.6373825463226863,
690,fren,fr,phonemes,52,none,2083759,0.9881172471046448,0.7341432984215872,
691,fren,fr,words,52,none,2083759,1.8321491125651768,0.615102589726448,
692,fren,en,phonemes,53,none,2183759,1.008735869543893,0.7006525292396545,
693,fren,en,words,53,none,2183759,1.6285592380251204,0.6374990971429008,
694,fren,fr,phonemes,53,none,2183759,1.0871662155560085,0.7211214658873422,
695,fren,fr,words,53,none,2183759,1.9299533001695361,0.6034232539790018,
696,fren,en,phonemes,54,none,2283759,0.9989754408427647,0.7046560206413269,
697,fren,en,words,54,none,2283759,1.6019821335247584,0.6430106269291469,
698,fren,fr,phonemes,54,none,2283759,0.9401425787040165,0.7429666854313441,
699,fren,fr,words,54,none,2283759,1.7419241282258715,0.6302559048277991,
700,fren,en,phonemes,55,none,2383759,0.9950027215821402,0.7047090182985578,
701,fren,en,words,55,none,2383759,1.5832786093439375,0.6462087902682168,
702,fren,fr,phonemes,55,none,2383759,1.0219239287376405,0.7311834201131548,
703,fren,fr,words,55,none,2383759,1.872551163332803,0.6178772698129926,
704,fren,en,phonemes,56,none,2483759,0.9969814254896981,0.7046736197471619,
705,fren,en,words,56,none,2483759,1.570205837385995,0.6491369156156267,
706,fren,fr,phonemes,56,none,2483759,0.9096119988986424,0.7476722108295986,
707,fren,fr,words,56,none,2483759,1.6844712614672526,0.6337201360464096,
708,fren,en,phonemes,57,none,2583759,0.9977842632021223,0.7027852629252842,
709,fren,en,words,57,none,2583759,1.5782027591296606,0.646614999634879,
710,fren,fr,phonemes,57,none,2583759,0.871453636271613,0.7527273191043309,
711,fren,fr,words,57,none,2583759,1.6259271355356488,0.641081180708749,
712,fren,en,phonemes,58,none,2683759,0.9961983167103359,0.7054928091934749,
713,fren,en,words,58,none,2683759,1.5586406004769462,0.6525696010249001,
714,fren,fr,phonemes,58,none,2683759,0.9476793154307774,0.7432394909177508,
715,fren,fr,words,58,none,2683759,1.7435304648535592,0.6325962015901293,
716,fren,en,phonemes,59,none,2783759,0.9897945483752659,0.7068499780382429,
717,fren,en,words,59,none,2783759,1.5043683750970023,0.6612335412502289,
718,fren,fr,phonemes,59,none,2783759,0.969995589869363,0.741517814227513,
719,fren,fr,words,59,none,2783759,1.7271637112413134,0.6365057742084775,
720,fren,en,phonemes,0,en19,499,1.9269606703349522,0.5180210520539965,
721,fren,en,words,0,en19,499,6.399616802760533,0.11412583863309451,
722,fren,fr,phonemes,0,en19,499,3.5334699944087435,0.335721849833216,
723,fren,fr,words,0,en19,499,9.730200144086565,0.0,
724,fren,en,phonemes,1,en19,1071,1.97839097063882,0.5425057232720512,
725,fren,en,words,1,en19,1071,6.103819460732597,0.13284684373864106,
726,fren,fr,phonemes,1,en19,1071,2.9811925498417446,0.3461665377105985,
727,fren,fr,words,1,en19,1071,9.239392871311733,5.195927673152515e-06,
728,fren,en,phonemes,2,en19,1727,1.9047597363335746,0.5309049159118108,
729,fren,en,words,2,en19,1727,6.0539424645560125,0.15044320169304098,
730,fren,fr,phonemes,2,en19,1727,2.360777864047459,0.40609363419669015,
731,fren,fr,words,2,en19,1727,8.271441986628941,0.0043770453721018775,
732,fren,en,phonemes,3,en19,2478,1.7352141227722169,0.5538582748344967,
733,fren,en,words,3,en19,2478,5.748288734980992,0.17056930587972913,
734,fren,fr,phonemes,3,en19,2478,2.281131712777274,0.41096275510106767,
735,fren,fr,words,3,en19,2478,7.938624750954764,0.01564261568886494,
736,fren,en,phonemes,4,en19,3338,1.8424167018617903,0.5221394359384264,
737,fren,en,words,4,en19,3338,6.098622715541294,0.15609192124860627,
738,fren,fr,phonemes,4,en19,3338,1.989910933630807,0.4807045841898237,
739,fren,fr,words,4,en19,3338,7.220737277439662,0.052440136166489015,
740,fren,en,phonemes,5,en19,4324,1.6344576215744018,0.5668311398029328,
741,fren,en,words,5,en19,4324,5.44324108014788,0.18482055112719536,
742,fren,fr,phonemes,5,en19,4324,2.0943238077163695,0.4566224153723036,
743,fren,fr,words,5,en19,4324,7.724790499005999,0.043364152059757285,
744,fren,en,phonemes,6,en19,5453,1.7991785140718732,0.5214169120788574,
745,fren,en,words,6,en19,5453,5.9483342999049595,0.15777306649514608,
746,fren,fr,phonemes,6,en19,5453,1.8785675370352608,0.5024712710380554,
747,fren,fr,words,6,en19,5453,6.859659249986921,0.08006638952797013,
748,fren,en,phonemes,7,en19,6747,1.6214964286259244,0.5655873835427421,
749,fren,en,words,7,en19,6747,5.402305703299386,0.19003755698033742,
750,fren,fr,phonemes,7,en19,6747,1.9594470243453979,0.49391150852612087,
751,fren,fr,words,7,en19,6747,7.181709182739258,0.07566081419454089,
752,fren,en,phonemes,8,en19,8229,1.5250786969321115,0.5815630736010415,
753,fren,en,words,8,en19,8229,5.236358846664428,0.19384049846019064,
754,fren,fr,phonemes,8,en19,8229,2.072936843599592,0.47518583832468303,
755,fren,fr,words,8,en19,8229,7.618543709891183,0.0673896143757073,
756,fren,en,phonemes,9,en19,9927,1.6263799356051853,0.5610140772547041,
757,fren,en,words,9,en19,9927,5.418140596389771,0.18629246047564915,
758,fren,fr,phonemes,9,en19,9927,1.7902716326032366,0.5281802489757538,
759,fren,fr,words,9,en19,9927,6.496337391444615,0.11178448651917279,
760,fren,en,phonemes,10,en19,11872,1.6701778715678623,0.5435780768735068,
761,fren,en,words,10,en19,11872,5.513859756742205,0.18143113592267038,
762,fren,fr,phonemes,10,en19,11872,1.691918293407985,0.5524922881467002,
763,fren,fr,words,10,en19,11872,6.250413237980434,0.12717253828048705,
764,fren,en,phonemes,11,en19,14100,1.5956763132640293,0.5626068514074598,
765,fren,en,words,11,en19,14100,5.281280534199306,0.1934366510936192,
766,fren,fr,phonemes,11,en19,14100,1.7031764624459402,0.5519330982140133,
767,fren,fr,words,11,en19,14100,6.236506971631731,0.12879476599075965,
768,fren,en,phonemes,12,en19,16652,1.47218161712374,0.5867796137332916,
769,fren,en,words,12,en19,16652,5.133943162373134,0.19998564313139233,
770,fren,fr,phonemes,12,en19,16652,1.9628759543555123,0.5108476409571512,
771,fren,fr,words,12,en19,16652,6.596521030426025,0.1198984411773937,
772,fren,en,phonemes,13,en19,19576,1.7856384608404976,0.5265485560894012,
773,fren,en,words,13,en19,19576,5.62565653691973,0.16919269825731004,
774,fren,fr,phonemes,13,en19,19576,1.477646699496678,0.5936569870199476,
775,fren,fr,words,13,en19,19576,5.73520485333034,0.1592705797872373,
776,fren,en,phonemes,14,en19,22925,1.5742799375397818,0.5666028077942984,
777,fren,en,words,14,en19,22925,5.194686123166766,0.20227789200629506,
778,fren,fr,phonemes,14,en19,22925,1.5639084945406232,0.5814331269604819,
779,fren,fr,words,14,en19,22925,5.764740506580898,0.15975027890503407,
780,fren,en,phonemes,15,en19,26761,1.40900987972532,0.5977520618098122,
781,fren,en,words,15,en19,26761,4.88368485559736,0.22171498762709754,
782,fren,fr,phonemes,15,en19,26761,1.9301677966799056,0.5326203295503343,
